鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號,車位移轉總面積平方公尺,建案名稱,棟及號,解約情形,Year,Month
北區,房地(土地+建物)+車位,臺南市北區海安路三段A1棟6F,32.57,住,,,1030612,土地1建物1車位2,六層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,265.76,4,2,3,有,無,20590000,95405,坡道平面,,2400000,,RPSPMLRKKIJFFAD18DB,,,,,,75.1,,,,103.0,6.0
北區,房地(土地+建物)+車位,臺南市北區海安路三段A1棟7F,32.57,住,,,1030618,土地1建物1車位2,七層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,265.35,4,2,3,有,無,20730000,96347,坡道平面,,2400000,,RPTPMLRKKIJFFAD28DB,,,,,,75.1,,,,103.0,6.0
北區,房地(土地+建物)+車位,臺南市北區海安路三段A2棟14F,26.58,住,,,1030608,土地1建物1車位2,十四層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,209.27,3,2,2,有,無,17540000,109752,坡道平面,,2200000,,RPUPMLRKKIJFFAD38DB,,,,,,69.5,,,,103.0,6.0
北區,房地(土地+建物)+車位,臺南市北區海安路三段A1棟8F,32.24,住,,,1030613,土地1建物1車位2,八層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,265.76,4,2,3,有,無,20020000,90288,坡道平面,,2300000,,RPVPMLRKKIJFFAD48DB,,,,,,69.5,,,,103.0,6.0
北區,房地(土地+建物)+車位,臺南市北區海安路三段A2棟15F,24.41,住,,,1030614,土地1建物1車位1,十五層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,209.27,3,2,2,有,無,16030000,86362,坡道平面,,1200000,,RPWPMLRKKIJFFAD58DB,,,,,,37.55,,,,103.0,6.0
北區,房地(土地+建物)+車位,臺南市北區海安路三段A2棟16F,26.58,住,,,1030630,土地1建物1車位2,十六層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,209.27,3,2,2,有,無,17900000,111612,坡道平面,,2300000,,RPOQMLRKKIJFFAD87DB,,,,,,69.5,,,,103.0,6.0
北區,房地(土地+建物)+車位,臺南市北區海安路三段A1棟10F,32.57,住,,,1030530,土地1建物1車位2,十層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,265.76,4,2,3,有,無,21030000,96664,坡道平面,,2600000,,RPPQMLRKKIJFFAD97DB,,,,,,75.1,,,,103.0,5.0
北區,房地(土地+建物)+車位,臺南市北區海安路三段A1棟11F,30.08,住,,,1030605,土地1建物1車位1,十一層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,265.35,4,2,3,有,無,20080000,83319,坡道平面,,1100000,,RPQQMLRKKIJFFAD08DB,,,,,,37.55,,,,103.0,6.0
北區,房地(土地+建物)+車位,臺南市北區海安路三段A2棟17F,26.91,住,,,1030526,土地1建物1車位2,十七層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,209.27,3,2,2,有,無,17290000,112469,坡道平面,,2200000,,RPRQMLRKKIJFFAD18DB,,,,,,75.1,,,,103.0,5.0
北區,房地(土地+建物)+車位,臺南市北區海安路三段A1棟12F,32.24,住,,,1030528,土地1建物1車位2,十二層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,265.76,4,2,3,有,無,20750000,93498,坡道平面,,2400000,,RPSQMLRKKIJFFAD28DB,,,,,,69.5,,,,103.0,5.0
北區,房地(土地+建物)+車位,臺南市北區海安路三段A1棟13F,32.57,住,,,1030611,土地1建物1車位2,十三層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,265.35,4,2,3,有,無,20880000,97135,坡道平面,,2400000,,RPTQMLRKKIJFFAD38DB,,,,,,75.1,,,,103.0,6.0
北區,房地(土地+建物)+車位,臺南市北區海安路三段A1棟14F,30.08,住,,,1030617,土地1建物1車位1,十四層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,265.76,4,2,3,有,無,20680000,85360,坡道平面,,1200000,,RPUQMLRKKIJFFAD48DB,,,,,,37.55,,,,103.0,6.0
北區,房地(土地+建物)+車位,臺南市北區海安路三段A2棟19F,24.24,住,,,1030615,土地1建物1車位1,十九層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,209.78,3,2,2,有,無,17190000,89917,坡道平面,,1200000,,RPVQMLRKKIJFFAD58DB,,,,,,31.95,,,,103.0,6.0
北區,房地(土地+建物)+車位,臺南市北區海安路三段A1棟15F,32.24,住,,,1030613,土地1建物1車位2,十五層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,265.35,4,2,3,有,無,21510000,98085,坡道平面,,2300000,,RPWQMLRKKIJFFAD68DB,,,,,,69.5,,,,103.0,6.0
北區,房地(土地+建物)+車位,臺南市北區海安路三段A1棟16F,32.57,住,,,1030516,土地1建物1車位2,十六層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,265.49,4,2,3,有,無,21600000,99795,坡道平面,,2600000,,RPXQMLRKKIJFFAD78DB,,,,,,75.1,,,,103.0,5.0
北區,房地(土地+建物)+車位,臺南市北區海安路三段A1棟17F,32.57,住,,,1030526,土地1建物1車位2,十七層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,265.35,4,2,3,有,無,21530000,100552,坡道平面,,2400000,,RPORMLRKKIJFFAD97DB,,,,,,75.1,,,,103.0,5.0
北區,房地(土地+建物)+車位,臺南市北區海安路三段A2棟20F,24.24,住,,,1030614,土地1建物1車位1,二十層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,209.78,3,2,2,有,無,16750000,87443,坡道平面,,1200000,,RPPRMLRKKIJFFAD08DB,,,,,,31.95,,,,103.0,6.0
北區,房地(土地+建物)+車位,臺南市北區海安路三段A1棟18F,32.24,住,,,1030618,土地1建物1車位2,十八層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,265.59,4,2,3,有,無,22600000,102504,坡道平面,,2500000,,RPQRMLRKKIJFFAD18DB,,,,,,69.5,,,,103.0,6.0
北區,房地(土地+建物)+車位,臺南市北區海安路三段A1棟19F,32.57,住,,,1030606,土地1建物1車位2,十九層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,265.18,4,2,3,有,無,22840000,106481,坡道平面,,2600000,,RPSRMLRKKIJFFAD38DB,,,,,,75.1,,,,103.0,6.0
北區,房地(土地+建物)+車位,臺南市北區海安路三段A1棟20F,32.57,住,,,1030526,土地1建物1車位2,二十層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,265.59,4,2,3,有,無,22310000,103470,坡道平面,,2600000,,RPTRMLRKKIJFFAD48DB,,,,,,75.1,,,,103.0,5.0
北區,房地(土地+建物)+車位,臺南市北區海安路三段A2棟22F,24.58,住,,,1030525,土地1建物1車位1,二十二層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,209.78,3,2,2,有,無,17220000,92435,坡道平面,,1300000,,RPURMLRKKIJFFAD58DB,,,,,,37.55,,,,103.0,5.0
北區,房地(土地+建物)+車位,臺南市北區海安路三段A1棟21F,32.57,住,,,1030604,土地1建物1車位2,二十一層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,265.18,4,2,3,有,無,22720000,106902,坡道平面,,2400000,,RPVRMLRKKIJFFAD68DB,,,,,,75.1,,,,103.0,6.0
北區,房地(土地+建物)+車位,臺南市北區海安路三段A1棟22F,32.57,住,,,1030528,土地1建物1車位2,二十二層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,265.59,4,2,3,有,無,22780000,105937,坡道平面,,2600000,,RPWRMLRKKIJFFAD78DB,,,,,,75.1,,,,103.0,5.0
北區,房地(土地+建物)+車位,臺南市北區海安路三段A1棟23F,32.57,住,,,1030601,土地1建物1車位2,二十三層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,265.18,4,2,3,有,無,23400000,109428,坡道平面,,2600000,,RPXRMLRKKIJFFAD88DB,,,,,,75.1,,,,103.0,6.0
北區,房地(土地+建物)+車位,臺南市北區海安路三段B1棟3F,29.58,住,,,1030619,土地1建物1車位2,三層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,235.84,4,2,3,有,無,17800000,94385,坡道平面,,2100000,,RPOSMLRKKIJFFAD08DB,,,,,,69.5,,,,103.0,6.0
北區,房地(土地+建物)+車位,臺南市北區海安路三段B2棟4F,31.41,住,,,1030625,土地1建物1車位2,四層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,249.21,4,2,3,有,無,18400000,90702,坡道平面,,2100000,,RPPSMLRKKIJFFAD18DB,,,,,,69.5,,,,103.0,6.0
北區,房地(土地+建物)+車位,臺南市北區海安路三段B2棟5F,31.74,住,,,1030609,土地1建物1車位2,五層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,249.62,4,2,3,有,無,19130000,97009,坡道平面,,2200000,,RPQSMLRKKIJFFAD28DB,,,,,,75.1,,,,103.0,6.0
北區,房地(土地+建物)+車位,臺南市北區海安路三段B1棟4F,29.91,住,,,1030609,土地1建物1車位2,四層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,235.84,4,2,3,有,無,17720000,95931,坡道平面,,2300000,,RPRSMLRKKIJFFAD38DB,,,,,,75.1,,,,103.0,6.0
北區,房地(土地+建物)+車位,臺南市北區海安路三段B2棟6F,31.41,住,,,1030625,土地1建物1車位2,六層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,249.21,4,2,3,有,無,19350000,94875,坡道平面,,2300000,,RPSSMLRKKIJFFAD48DB,,,,,,69.5,,,,103.0,6.0
北區,房地(土地+建物)+車位,臺南市北區海安路三段B2棟7F,31.41,住,,,1030528,土地1建物1車位2,七層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,249.62,4,2,3,有,無,18590000,91550,坡道平面,,2100000,,RPTSMLRKKIJFFAD58DB,,,,,,69.5,,,,103.0,5.0
北區,房地(土地+建物)+車位,臺南市北區海安路三段B2棟8F,31.74,住,,,1030603,土地1建物1車位2,八層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,249.21,4,2,3,有,無,19590000,97582,坡道平面,,2600000,,RPUSMLRKKIJFFAD68DB,,,,,,75.1,,,,103.0,6.0
北區,房地(土地+建物)+車位,臺南市北區海安路三段B1棟5F,27.41,住,,,1030601,土地1建物1車位1,五層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,235.84,4,2,3,有,無,16400000,77160,坡道平面,,1100000,,RPVSMLRKKIJFFAD78DB,,,,,,37.55,,,,103.0,6.0
北區,房地(土地+建物)+車位,臺南市北區海安路三段B2棟9F,31.74,住,,,1030612,土地1建物1車位2,九層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,249.62,4,2,3,有,無,19560000,98327,坡道平面,,2400000,,RPWSMLRKKIJFFAD88DB,,,,,,75.1,,,,103.0,6.0
北區,房地(土地+建物)+車位,臺南市北區海安路三段B2棟10F,31.41,住,,,1030531,土地1建物1車位2,十層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,249.21,4,2,3,有,無,19200000,94025,坡道平面,,2300000,,RPXSMLRKKIJFFAD98DB,,,,,,69.47,,,,103.0,5.0
北區,房地(土地+建物)+車位,臺南市北區海安路三段B1棟6F,29.91,住,,,1030602,土地1建物1車位2,六層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,235.84,4,2,3,有,無,18170000,98109,坡道平面,,2400000,,RPOTMLRKKIJFFAD18DB,,,,,,75.1,,,,103.0,6.0
北區,房地(土地+建物)+車位,臺南市北區海安路三段B2棟11F,31.41,住,,,1030604,土地1建物1車位2,十一層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,249.62,4,2,3,有,無,19380000,94810,坡道平面,,2300000,,RPPTMLRKKIJFFAD28DB,,,,,,69.47,,,,103.0,6.0
北區,房地(土地+建物)+車位,臺南市北區海安路三段B2棟12F,31.41,住,,,1030531,土地1建物1車位2,十二層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,249.21,4,2,3,有,無,19710000,95749,坡道平面,,2500000,,RPQTMLRKKIJFFAD38DB,,,,,,69.47,,,,103.0,5.0
北區,房地(土地+建物)+車位,臺南市北區海安路三段B1棟7F,27.08,住,,,1030608,土地1建物1車位1,七層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,235.84,4,2,3,有,無,16920000,78081,坡道平面,,1000000,,RPRTMLRKKIJFFAD48DB,,,,,,31.95,,,,103.0,6.0
北區,房地(土地+建物)+車位,臺南市北區海安路三段B2棟13F,31.74,住,,,1030531,土地1建物1車位2,十三層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,249.62,4,2,3,有,無,19980000,99587,坡道平面,,2600000,,RPSTMLRKKIJFFAD58DB,,,,,,75.1,,,,103.0,5.0
北區,房地(土地+建物)+車位,臺南市北區海安路三段B2棟14F,31.74,住,,,1030605,土地1建物1車位2,十四層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,249.21,4,2,3,有,無,20460000,104876,坡道平面,,2200000,,RPTTMLRKKIJFFAD68DB,,,,,,75.1,,,,103.0,6.0
北區,房地(土地+建物)+車位,臺南市北區海安路三段B1棟8F,32.41,住,,,1030614,土地1建物1車位3,八層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,235.84,4,2,3,有,無,20120000,133290,坡道平面,,3700000,,RPUTMLRKKIJFFAD78DB,,,,,,112.65,,,,103.0,6.0
北區,房地(土地+建物)+車位,臺南市北區海安路三段B2棟15F,31.41,住,,,1030528,土地1建物1車位2,十五層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,249.62,4,2,3,有,無,20360000,100266,坡道平面,,2300000,,RPVTMLRKKIJFFAD88DB,,,,,,69.5,,,,103.0,5.0
北區,房地(土地+建物)+車位,臺南市北區海安路三段B2棟16F,31.74,住,,,1030609,土地1建物1車位2,十六層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,249.21,4,2,3,有,無,20210000,102292,坡道平面,,2400000,,RPWTMLRKKIJFFAD98DB,,,,,,75.1,,,,103.0,6.0
北區,房地(土地+建物)+車位,臺南市北區海安路三段B1棟9F,29.58,住,,,1030624,土地1建物1車位2,九層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,235.84,4,2,3,有,無,18860000,99555,坡道平面,,2300000,,RPXTMLRKKIJFFAD09DB,,,,,,69.5,,,,103.0,6.0
北區,房地(土地+建物)+車位,臺南市北區海安路三段B2棟17F,29.24,住,,,1030605,土地1建物1車位1,十七層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,249.62,4,2,3,有,無,19290000,84830,坡道平面,,1300000,,RPOUMLRKKIJFFAD28DB,,,,,,37.55,,,,103.0,6.0
北區,房地(土地+建物)+車位,臺南市北區海安路三段B2棟18F,31.49,住,,,1030620,土地1建物1車位2,十八層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,249.59,4,2,3,有,無,21380000,104836,坡道平面,,2500000,,RPPUMLRKKIJFFAD38DB,,,,,,69.5,,,,103.0,6.0
北區,房地(土地+建物)+車位,臺南市北區海安路三段B2棟19F,31.82,住,,,1030528,土地1建物1車位2,十九層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,249.99,4,2,3,有,無,21100000,106924,坡道平面,,2400000,,RPQUMLRKKIJFFAD48DB,,,,,,75.1,,,,103.0,5.0
北區,房地(土地+建物)+車位,臺南市北區海安路三段B1棟11F,27.41,住,,,1030613,土地1建物1車位1,十一層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,235.84,4,2,3,有,無,17690000,83161,坡道平面,,1200000,,RPRUMLRKKIJFFAD58DB,,,,,,37.55,,,,103.0,6.0
北區,房地(土地+建物)+車位,臺南市北區海安路三段B2棟20F,31.82,住,,,1030609,土地1建物1車位2,二十層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,249.59,4,2,3,有,無,21480000,108201,坡道平面,,2600000,,RPSUMLRKKIJFFAD68DB,,,,,,75.1,,,,103.0,6.0
北區,房地(土地+建物)+車位,臺南市北區海安路三段B1棟10F,27.41,住,,,1030613,土地1建物1車位1,十層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,235.84,4,2,3,有,無,17550000,82455,坡道平面,,1200000,,RPTUMLRKKIJFFAD78DB,,,,,,37.55,,,,103.0,6.0
北區,房地(土地+建物)+車位,臺南市北區海安路三段B2棟21F,31.49,住,,,1030524,土地1建物1車位2,二十一層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,249.99,4,2,3,有,無,21260000,103939,坡道平面,,2500000,,RPUUMLRKKIJFFAD88DB,,,,,,69.5,,,,103.0,5.0
北區,房地(土地+建物)+車位,臺南市北區海安路三段B2棟22F,31.82,住,,,1030604,土地1建物1車位2,二十二層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,249.59,4,2,3,有,無,22320000,113015,坡道平面,,2600000,,RPVUMLRKKIJFFAD98DB,,,,,,75.1,,,,103.0,6.0
北區,房地(土地+建物)+車位,臺南市北區海安路三段B1棟12F,29.58,住,,,1030613,土地1建物1車位2,十二層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,235.84,4,2,3,有,無,19300000,102200,坡道平面,,2300000,,RPWUMLRKKIJFFAD09DB,,,,,,69.5,,,,103.0,6.0
北區,房地(土地+建物)+車位,臺南市北區海安路三段B2棟23F,31.82,住,,,1030605,土地1建物1車位2,二十三層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,249.99,4,2,3,有,無,22570000,114186,坡道平面,,2600000,,RPXUMLRKKIJFFAD56DB,,,,,,75.1,,,,103.0,6.0
北區,房地(土地+建物)+車位,臺南市北區海安路三段B1棟13F,29.91,住,,,1030528,土地1建物1車位2,十三層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,235.84,4,2,3,有,無,19180000,104392,坡道平面,,2400000,,RPOVMLRKKIJFFAD38DB,,,,,,75.1,,,,103.0,5.0
北區,房地(土地+建物)+車位,臺南市北區海安路三段B3棟2F,27.24,住,,,1030620,土地1建物1車位2,二層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,206.33,3,2,2,有,無,15610000,98736,坡道平面,,2100000,,RPPVMLRKKIJFFAD48DB,,,,,,69.5,,,,103.0,6.0
北區,房地(土地+建物)+車位,臺南市北區海安路三段B1棟14F,29.24,住,,,1030530,土地1建物1車位2,十四層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,235.84,4,2,3,有,無,18970000,96371,坡道平面,,2400000,,RPQVMLRKKIJFFAD58DB,,,,,,63.9,,,,103.0,5.0
北區,房地(土地+建物)+車位,臺南市北區海安路三段B3棟3F,27.58,住,,,1030605,土地1建物1車位2,三層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,207.02,3,2,2,有,無,15570000,101349,坡道平面,,2200000,,RPRVMLRKKIJFFAD68DB,,,,,,75.1,,,,103.0,6.0
北區,房地(土地+建物)+車位,臺南市北區海安路三段B3棟4F,25.08,住,,,1030603,土地1建物1車位1,四層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,207.02,3,2,2,有,無,14530000,79247,坡道平面,,1100000,,RPSVMLRKKIJFFAD78DB,,,,,,37.55,,,,103.0,6.0
北區,房地(土地+建物)+車位,臺南市北區海安路三段B3棟5F,25.08,住,,,1030606,土地1建物1車位1,五層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,207.02,3,2,2,有,無,14600000,79660,坡道平面,,1100000,,RPTVMLRKKIJFFAD88DB,,,,,,37.55,,,,103.0,6.0
北區,房地(土地+建物)+車位,臺南市北區海安路三段B1棟15F,29.58,住,,,1030608,土地1建物1車位2,十五層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,235.84,4,2,3,有,無,19210000,100457,坡道平面,,2500000,,RPUVMLRKKIJFFAD98DB,,,,,,69.5,,,,103.0,6.0
北區,房地(土地+建物)+車位,臺南市北區海安路三段B3棟6F,25.08,住,,,1030611,土地1建物1車位1,六層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,207.02,3,2,2,有,無,15160000,82965,坡道平面,,1100000,,RPVVMLRKKIJFFAD09DB,,,,,,37.55,,,,103.0,6.0
北區,房地(土地+建物)+車位,臺南市北區海安路三段B3棟7F,25.08,住,,,1030609,土地1建物1車位1,七層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,207.02,3,2,2,有,無,14960000,81784,坡道平面,,1100000,,RPWVMLRKKIJFFAD56DB,,,,,,37.55,,,,103.0,6.0
北區,房地(土地+建物)+車位,臺南市北區海安路三段B1棟16F,29.91,住,,,1030606,土地1建物1車位2,十六層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,235.84,4,2,3,有,無,19260000,104890,坡道平面,,2400000,,RPXVMLRKKIJFFAD66DB,,,,,,75.1,,,,103.0,6.0
北區,房地(土地+建物)+車位,臺南市北區海安路三段B3棟8F,27.24,住,,,1030524,土地1建物1車位2,八層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,207.02,3,2,2,有,無,16500000,101803,坡道平面,,2500000,,RPOWMLRKKIJFFAD48DB,,,,,,69.5,,,,103.0,5.0
北區,房地(土地+建物)+車位,臺南市北區海安路三段B3棟9F,26.91,住,,,1030529,土地1建物1車位2,九層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,207.02,3,2,2,有,無,16410000,98589,坡道平面,,2300000,,RPPWMLRKKIJFFAD58DB,,,,,,63.9,,,,103.0,5.0
北區,房地(土地+建物)+車位,臺南市北區海安路三段B1棟17F,29.58,住,,,1030527,土地1建物1車位2,十七層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,235.84,4,2,3,有,無,19640000,104244,坡道平面,,2300000,,RPQWMLRKKIJFFAD68DB,,,,,,69.5,,,,103.0,5.0
北區,房地(土地+建物)+車位,臺南市北區海安路三段B3棟10F,27.58,住,,,1030605,土地1建物1車位2,十層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,207.02,3,2,2,有,無,16730000,107868,坡道平面,,2500000,,RPRWMLRKKIJFFAD78DB,,,,,,75.1,,,,103.0,6.0
北區,房地(土地+建物)+車位,臺南市北區海安路三段B3棟11F,25.08,住,,,1030606,土地1建物1車位1,十一層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,207.02,3,2,2,有,無,15770000,86564,坡道平面,,1100000,,RPSWMLRKKIJFFAD88DB,,,,,,37.55,,,,103.0,6.0
北區,房地(土地+建物)+車位,臺南市北區海安路三段B1棟18F,29.58,住,,,1030521,土地1建物1車位2,十八層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,235.84,4,2,3,有,無,19440000,103042,坡道平面,,2300000,,RPTWMLRKKIJFFAD98DB,,,,,,69.5,,,,103.0,5.0
北區,房地(土地+建物)+車位,臺南市北區海安路三段B3棟12F,25.08,住,,,1030602,土地1建物1車位1,十二層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,207.02,3,2,2,有,無,15780000,85443,坡道平面,,1300000,,RPUWMLRKKIJFFAD09DB,,,,,,37.55,,,,103.0,6.0
北區,房地(土地+建物)+車位,臺南市北區海安路三段B3棟13F,25.08,住,,,1030530,土地1建物1車位1,十三層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,207.02,3,2,2,有,無,16120000,88039,坡道平面,,1200000,,RPVWMLRKKIJFFAD56DB,,,,,,37.55,,,,103.0,5.0
北區,房地(土地+建物)+車位,臺南市北區海安路三段B1棟20F,29.58,住,,,1030603,土地1建物1車位2,二十層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,235.84,4,2,3,有,無,20500000,109414,坡道平面,,2300000,,RPWWMLRKKIJFFAD66DB,,,,,,69.5,,,,103.0,6.0
北區,房地(土地+建物)+車位,臺南市北區海安路三段B3棟14F,24.74,住,,,1030611,土地1建物1車位1,十四層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,207.02,3,2,2,有,無,15840000,84195,坡道平面,,1100000,,RPXWMLRKKIJFFAD76DB,,,,,,31.95,,,,103.0,6.0
北區,房地(土地+建物)+車位,臺南市北區海安路三段B3棟15F,25.08,住,,,1030530,土地1建物1車位1,十五層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,207.02,3,2,2,有,無,16160000,87685,坡道平面,,1300000,,RPONNLRKKIJFFAD67DB,,,,,,37.55,,,,103.0,5.0
北區,房地(土地+建物)+車位,臺南市北區海安路三段B1棟21F,29.58,住,,,1030608,土地1建物1車位2,二十一層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,235.84,4,2,3,有,無,20650000,108513,坡道平面,,2600000,,RPPNNLRKKIJFFAD77DB,,,,,,69.5,,,,103.0,6.0
北區,房地(土地+建物)+車位,臺南市北區海安路三段B3棟16F,25.08,住,,,1030609,土地1建物1車位1,十六層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,207.02,3,2,2,有,無,16180000,88393,坡道平面,,1200000,,RPQNNLRKKIJFFAD87DB,,,,,,37.55,,,,103.0,6.0
北區,房地(土地+建物)+車位,臺南市北區海安路三段B3棟17F,25.08,住,,,1030531,土地1建物1車位1,十七層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,207.02,3,2,2,有,無,16420000,89219,坡道平面,,1300000,,RPRNNLRKKIJFFAD97DB,,,,,,37.55,,,,103.0,5.0
北區,房地(土地+建物)+車位,臺南市北區海安路三段B1棟22F,29.58,住,,,1030606,土地1建物1車位2,二十二層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,235.84,4,2,3,有,無,20420000,107731,坡道平面,,2500000,,RPSNNLRKKIJFFAD08DB,,,,,,69.5,,,,103.0,6.0
北區,房地(土地+建物)+車位,臺南市北區海安路三段B3棟18F,25.08,住,,,1030609,土地1建物1車位1,十八層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,207.02,3,2,2,有,無,16450000,89986,坡道平面,,1200000,,RPTNNLRKKIJFFAD18DB,,,,,,37.55,,,,103.0,6.0
北區,房地(土地+建物)+車位,臺南市北區海安路三段B1棟23F,29.91,住,,,1030614,土地1建物1車位2,二十三層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,235.84,4,2,3,有,無,21540000,117208,坡道平面,,2700000,,RPUNNLRKKIJFFAD28DB,,,,,,75.1,,,,103.0,6.0
北區,房地(土地+建物)+車位,臺南市北區海安路三段B3棟19F,25.08,住,,,1030609,土地1建物1車位1,十九層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,207.02,3,2,2,有,無,16580000,90754,坡道平面,,1200000,,RPVNNLRKKIJFFAD38DB,,,,,,37.55,,,,103.0,6.0
